frequency,rebalance_date,next_rebalance,ic_pearson,ic_spearman,n_stocks
weekly,1991-03-22,1991-03-28,-0.034146419727267105,0.018395954277882334,2182
weekly,1991-03-28,1991-04-05,-0.09024621913895024,-0.06136349586518143,2251
weekly,1991-04-05,1991-04-12,0.008916295779209995,0.060202655011053645,2262
weekly,1991-04-12,1991-04-19,-0.0028289118390629844,0.042764276453060364,2248
weekly,1991-04-19,1991-04-26,-0.023130137690357547,-0.00942725264000707,2271
weekly,1991-04-26,1991-05-03,0.012637478603217777,0.04465055658776254,2224
weekly,1991-05-03,1991-05-10,-0.06221214662537916,-0.042515267125688996,2191
weekly,1991-05-10,1991-05-17,0.01378209255980171,0.020119032977795638,2234
weekly,1991-05-17,1991-05-24,0.01743004132233419,0.0467572919724507,2181
weekly,1991-05-24,1991-05-31,0.08295412801061985,0.1355961839085891,2180
weekly,1991-05-31,1991-06-07,-0.14479461097771157,-0.14499585975337728,2261
weekly,1991-06-07,1991-06-14,0.04578569415736304,0.06022959606573306,2238
weekly,1991-06-14,1991-06-21,0.011752146792861557,0.040802644124812375,2200
weekly,1991-06-21,1991-06-28,0.010939115181003952,0.018628080616630162,2200
weekly,1991-06-28,1991-07-05,0.06012823826109736,0.09269690528725177,2220
weekly,1991-07-05,1991-07-12,-0.008436502160865163,0.046382348112169035,2035
weekly,1991-07-12,1991-07-19,-0.04245739407978335,0.002076544428689488,2182
weekly,1991-07-19,1991-07-26,-0.03929340510239104,-0.037456995033237156,2205
weekly,1991-07-26,1991-08-02,0.06394369139835422,0.0972780649399422,2186
weekly,1991-08-02,1991-08-09,-0.01253453109450764,0.005590439266962534,2205
weekly,1991-08-09,1991-08-16,-0.039049456688164695,-0.01768916121911845,2198
weekly,1991-08-16,1991-08-23,0.09836960188179128,0.1888289182331323,2205
weekly,1991-08-23,1991-08-30,-0.11270881727623454,-0.07978766763943987,2205
weekly,1991-08-30,1991-09-06,-0.11799481130161667,-0.10248060638085842,2217
weekly,1991-09-06,1991-09-13,-0.07187298490518924,-0.054314842962696785,2206
weekly,1991-09-13,1991-09-20,-0.012854893341362847,0.05124382664283887,2202
weekly,1991-09-20,1991-09-27,-0.023480078414312898,-0.001202617608156865,2217
weekly,1991-09-27,1991-10-04,-0.03725504156820456,-0.030701754653197282,2203
weekly,1991-10-04,1991-10-11,-0.0180206442188774,-0.027457208128582766,2209
weekly,1991-10-11,1991-10-18,0.033487626750017076,0.09659193430767252,2204
weekly,1991-10-18,1991-10-25,-0.07985227824056938,-0.07783018574754523,2227
weekly,1991-10-25,1991-11-01,-0.014952415269723345,0.05178805946542461,2244
weekly,1991-11-01,1991-11-08,-0.0029825541863659688,0.03353433163843052,2251
weekly,1991-11-08,1991-11-15,-0.04209979725969146,-0.05497987432046584,2249
weekly,1991-11-15,1991-11-22,-0.016046916640166133,-0.04079637902456564,2287
weekly,1991-11-22,1991-11-29,0.020674001142813703,0.05385783080842907,2221
weekly,1991-11-29,1991-12-06,0.08403130333879469,0.12686525128681045,2165
weekly,1991-12-06,1991-12-13,0.061562469248765926,0.09462357440806786,2231
weekly,1991-12-13,1991-12-20,0.00942940026836806,0.025359065106263824,2262
weekly,1991-12-20,1991-12-27,0.16628104230589294,0.22547019336367866,2262
weekly,1991-12-27,1992-01-03,-0.06500986830119883,-0.030854959653877547,2294
weekly,1992-01-03,1992-01-10,-0.21549394947584474,-0.21122727089850019,2321
weekly,1992-01-10,1992-01-17,-0.09939546356968357,-0.060600704469159744,2384
weekly,1992-01-17,1992-01-24,-0.09781246534674026,-0.10501716911098682,2423
weekly,1992-01-24,1992-01-31,-0.13409692684581684,-0.11623099658033488,2416
weekly,1992-01-31,1992-02-07,-0.07783052353461187,-0.044771687222113866,2416
weekly,1992-02-07,1992-02-14,-0.028426839406126104,0.00933609850632751,2442
weekly,1992-02-14,1992-02-21,0.00978089946462863,0.030433440704084817,2441
weekly,1992-02-21,1992-02-28,-0.03790263169195062,0.0009426601572451277,2454
weekly,1992-02-28,1992-03-06,-0.10521022235018919,-0.09810890168712827,2468
weekly,1992-03-06,1992-03-13,0.004052282315981196,0.02857819127963601,2477
weekly,1992-03-13,1992-03-20,0.03269639646504468,0.06825883136392018,2462
weekly,1992-03-20,1992-03-27,-0.0015544502508508375,-0.022063343846243092,2472
weekly,1992-03-27,1992-04-03,0.044404918359396535,0.04904108887599572,2445
weekly,1992-04-03,1992-04-10,0.11717379426374606,0.15571913886659658,2455
weekly,1992-04-10,1992-04-16,0.17588619684134427,0.21957957071530446,2437
weekly,1992-04-16,1992-04-24,-0.060232370354520955,-0.07010919866346159,2470
weekly,1992-04-24,1992-05-01,0.08658549331313244,0.14533981399547682,2475
weekly,1992-05-01,1992-05-08,-0.03779534470135575,-0.0035722304318521114,2409
weekly,1992-05-08,1992-05-15,-0.027781953445175325,-0.018689465073140534,2441
weekly,1992-05-15,1992-05-22,0.076052042191372,0.12170018738476096,2420
weekly,1992-05-22,1992-05-29,0.06414313159471594,0.10603566066257074,2415
weekly,1992-05-29,1992-06-05,-0.05291438594799925,-0.029046572459142304,2461
weekly,1992-06-05,1992-06-12,0.06298616236759118,0.04823258369965589,2415
weekly,1992-06-12,1992-06-19,0.08724758764995255,0.10425555836754953,2406
weekly,1992-06-19,1992-06-26,0.04415202444724396,0.06995121912444188,2390
weekly,1992-06-26,1992-07-02,0.08370098404485891,0.1359351058547945,2357
weekly,1992-07-02,1992-07-10,0.04609394833687117,0.08169601403096755,2393
weekly,1992-07-10,1992-07-17,0.024364216387149796,0.0444178422021351,2400
weekly,1992-07-17,1992-07-24,0.009645837777731465,0.029399459874903378,2384
weekly,1992-07-24,1992-07-31,0.04516484798635482,0.11645752036238595,2394
weekly,1992-07-31,1992-08-07,-0.08893058447150683,-0.08504136521140639,2409
weekly,1992-08-07,1992-08-14,0.014123964807170417,0.03349208167790936,2401
weekly,1992-08-14,1992-08-21,0.012073730315474344,0.03006073283438224,2387
weekly,1992-08-21,1992-08-28,0.07374078457754267,0.08717394056617138,2395
weekly,1992-08-28,1992-09-04,-0.01222738414006989,0.03708216122425892,2377
weekly,1992-09-04,1992-09-11,0.06974729752863099,0.11876505159253385,2309
weekly,1992-09-11,1992-09-18,0.043041054003338484,0.059141840507972214,2412
weekly,1992-09-18,1992-09-25,-0.03521324880573058,-0.031704157499174226,2412
weekly,1992-09-25,1992-10-02,0.0032938402885541902,-0.001079394969482265,2394
weekly,1992-10-02,1992-10-09,0.017295070304002586,0.03313006354706025,2426
weekly,1992-10-09,1992-10-16,0.07605021890682043,0.13362148295247597,2382
weekly,1992-10-16,1992-10-23,-0.09026231436136078,-0.05846295285559082,2399
weekly,1992-10-23,1992-10-30,-0.06540941054262689,-0.02044586406510898,2468
weekly,1992-10-30,1992-11-06,-0.07406140426012699,-0.03197541361981325,2507
weekly,1992-11-06,1992-11-13,-0.15536937515838292,-0.11773832980399214,2526
weekly,1992-11-13,1992-11-20,-0.05043830243980522,0.0089165299504346,2555
weekly,1992-11-20,1992-11-27,-0.03851113947907935,-0.008833977463125805,2591
weekly,1992-11-27,1992-12-04,-0.09961296357320196,-0.06811414844344511,2498
weekly,1992-12-04,1992-12-11,-0.0033762862541730668,0.020905363407655878,2634
weekly,1992-12-11,1992-12-18,0.08300932343478491,0.12680557369298937,2619
weekly,1992-12-18,1992-12-24,-0.016679656215505878,0.008570796425062449,2650
weekly,1992-12-24,1992-12-31,-0.11930786320903702,-0.08388542789817403,2544
weekly,1992-12-31,1993-01-08,-0.1135289618915472,-0.09024273954460674,2689
weekly,1993-01-08,1993-01-15,-0.026014438059913773,0.005201119590569539,2689
weekly,1993-01-15,1993-01-22,-0.0987673810207342,-0.06981949756600321,2710
weekly,1993-01-22,1993-01-29,-0.011086630773095144,0.019318274278661514,2714
weekly,1993-01-29,1993-02-05,0.12940019310883782,0.18074410898531335,2725
weekly,1993-02-05,1993-02-12,-0.06421595484440357,-0.04462044584185943,2733
weekly,1993-02-12,1993-02-19,0.01067221912001437,0.027534679852313133,2716
weekly,1993-02-19,1993-02-26,0.1263524964647349,0.1699368183154414,2690
weekly,1993-02-26,1993-03-05,0.001946355319696264,0.0579940831186117,2683
weekly,1993-03-05,1993-03-12,0.041529620101036,0.06359105936186207,2677
weekly,1993-03-12,1993-03-19,-0.0012078357295929574,0.025224158771221125,2710
weekly,1993-03-19,1993-03-26,0.032706249961672554,0.0585566726050926,2700
weekly,1993-03-26,1993-04-02,-0.07121910021506354,-0.0546586508017127,2681
weekly,1993-04-02,1993-04-08,0.04059927082861822,0.05885793860541835,2709
weekly,1993-04-08,1993-04-16,0.08287575703902038,0.10369110694523304,2685
weekly,1993-04-16,1993-04-23,-0.08083728320480021,-0.07614751819333919,2674
weekly,1993-04-23,1993-04-30,0.04825865703727865,0.09286576117908849,2688
weekly,1993-04-30,1993-05-07,-0.039431225473732935,0.004515464558076246,2668
weekly,1993-05-07,1993-05-14,-0.0696804657604939,-0.04566101857629918,2704
weekly,1993-05-14,1993-05-21,0.08822424288100783,0.13328784176085912,2700
weekly,1993-05-21,1993-05-28,-0.002490563760011859,0.05012524340379409,2727
weekly,1993-05-28,1993-06-04,-0.06533515530014164,-0.027844900974752652,2733
weekly,1993-06-04,1993-06-11,-0.09084684081682863,-0.06846865812991962,2733
weekly,1993-06-11,1993-06-18,-0.04071063528637423,-0.012351381820223975,2726
weekly,1993-06-18,1993-06-25,0.09663791684507912,0.13406597347755198,2756
weekly,1993-06-25,1993-07-02,-0.02563212412591593,0.025399282031266367,2691
weekly,1993-07-02,1993-07-09,-0.021751780260125506,0.006593525954720619,2704
weekly,1993-07-09,1993-07-16,-0.06678185416796756,-0.026342187898570103,2746
weekly,1993-07-16,1993-07-23,0.07652212544845295,0.07896347212596241,2780
weekly,1993-07-23,1993-07-30,0.015155169298678045,0.04695253398936414,2753
weekly,1993-07-30,1993-08-06,0.03799616642540245,0.06843021867234714,2763
weekly,1993-08-06,1993-08-13,-0.03204617616881491,-0.003383225608318627,2755
weekly,1993-08-13,1993-08-20,0.023697566966094815,0.06397892363311965,2770
weekly,1993-08-20,1993-08-27,-0.004799817310294919,0.04255589282941041,2781
weekly,1993-08-27,1993-09-03,-0.06808953605400274,-0.010452003100902399,2794
weekly,1993-09-03,1993-09-10,-0.003256532279217256,0.036958746373996695,2813
weekly,1993-09-10,1993-09-17,-0.03935979816637139,-0.01323974628916785,2807
weekly,1993-09-17,1993-09-24,0.0030561425558150216,0.040421393885242934,2813
weekly,1993-09-24,1993-10-01,-0.07415674758861161,-0.04503528114621028,2817
weekly,1993-10-01,1993-10-08,-0.07898991292052662,-0.0750201479864524,2842
weekly,1993-10-08,1993-10-15,-0.022212381159771002,0.00717892865903858,2861
weekly,1993-10-15,1993-10-22,-0.025871237166497727,-0.022487824665158564,2940
weekly,1993-10-22,1993-10-29,-0.007297222073237193,0.025718029854178807,2926
weekly,1993-10-29,1993-11-05,-0.023911064549015922,-0.02081721950348375,2954
weekly,1993-11-05,1993-11-12,0.020128104101493786,0.06530173751546443,2942
weekly,1993-11-12,1993-11-19,0.047205315186704365,0.04991072506003315,2925
weekly,1993-11-19,1993-11-26,0.0667066785137782,0.09478879227408632,2909
weekly,1993-11-26,1993-12-03,-0.018164526029947343,0.007282244426291074,2665
weekly,1993-12-03,1993-12-10,0.004512427510285664,0.032118474801286635,2898
weekly,1993-12-10,1993-12-17,0.11432439313388244,0.1586695118342475,2891
weekly,1993-12-17,1993-12-23,0.07740459711891642,0.1137253266084652,2896
weekly,1993-12-23,1993-12-31,-0.0818933119215205,-0.050713531800394146,2878
weekly,1993-12-31,1994-01-07,-0.10147934432101886,-0.12232685043935398,2935
weekly,1994-01-07,1994-01-14,-0.006836258598210282,0.020396776963468324,2948
weekly,1994-01-14,1994-01-21,-0.04873493759678624,-0.02248009263801292,2975
weekly,1994-01-21,1994-01-28,0.0034462142316049648,0.04976687425394561,3011
weekly,1994-01-28,1994-02-04,0.018934212393958056,0.044109501977885684,2995
weekly,1994-02-04,1994-02-11,0.003692573761092946,0.008742449977420071,3008
weekly,1994-02-11,1994-02-18,-0.047322831647934126,-0.034251394229767196,2933
weekly,1994-02-18,1994-02-25,0.0420457164271094,0.06963701166316573,3012
weekly,1994-02-25,1994-03-04,0.02877629530976847,0.055135085574914915,2979
weekly,1994-03-04,1994-03-11,-0.06512451275885082,-0.03797210215002059,2993
weekly,1994-03-11,1994-03-18,-0.023640917067885573,0.026612187997650055,3019
weekly,1994-03-18,1994-03-25,-0.09541580847878024,-0.09502948765814712,3058
weekly,1994-03-25,1994-03-31,0.11073452992221594,0.09657280928032766,3025
weekly,1994-03-31,1994-04-08,0.008111260215957325,0.036704754320518417,3023
weekly,1994-04-08,1994-04-15,0.06015166201030789,0.060054326336858574,2960
weekly,1994-04-15,1994-04-22,0.0772369168864288,0.09078674697105367,2935
weekly,1994-04-22,1994-04-29,0.0008640418086361417,0.019704475520266402,2923
weekly,1994-04-29,1994-05-06,-0.05858619711126523,-0.07226583800096523,2937
weekly,1994-05-06,1994-05-13,-0.05010883100750212,-0.08224029168882116,2939
weekly,1994-05-13,1994-05-20,0.13736707190668057,0.19092457493590995,2919
weekly,1994-05-20,1994-05-27,0.00059702236101237,0.027407831281217373,2925
weekly,1994-05-27,1994-06-03,0.031179771445555508,0.07388207111630292,2908
weekly,1994-06-03,1994-06-10,-0.02216021262894116,-0.017452678047270267,2937
weekly,1994-06-10,1994-06-17,0.023121685033927974,0.042821665774258375,2920
weekly,1994-06-17,1994-06-24,0.015325353486173433,-0.01180971979180248,2964
weekly,1994-06-24,1994-07-01,0.05037087546548331,0.0780716742155356,2922
weekly,1994-07-01,1994-07-08,0.07991434685023803,0.12091960689588865,2952
weekly,1994-07-08,1994-07-15,0.001578573581006277,0.03595644131033597,2941
weekly,1994-07-15,1994-07-22,-0.042742784222449086,-0.024348621089595485,2959
weekly,1994-07-22,1994-07-29,0.022191341824551448,0.04620377472806073,2969
weekly,1994-07-29,1994-08-05,0.04598376481972743,0.05912267028937595,2967
weekly,1994-08-05,1994-08-12,0.027776678538811016,0.05255907982975871,2939
weekly,1994-08-12,1994-08-19,-0.021538141649438517,0.009061363104892904,2955
weekly,1994-08-19,1994-08-26,0.020267117115507143,0.08180691548439395,2980
weekly,1994-08-26,1994-09-02,-0.0897096604222688,-0.0651828547899785,2998
weekly,1994-09-02,1994-09-09,-0.05832279127280215,-0.039928351989386934,2999
weekly,1994-09-09,1994-09-16,-0.014724612130285688,-0.0028287698924818953,3029
weekly,1994-09-16,1994-09-23,-0.1123691533947402,-0.12812325031176441,3074
weekly,1994-09-23,1994-09-30,0.05869793536687572,0.0830510864694433,3067
weekly,1994-09-30,1994-10-07,-0.03946113419898143,-0.033477283514868526,3061
weekly,1994-10-07,1994-10-14,0.04303918467493109,0.12029024480596523,3022
weekly,1994-10-14,1994-10-21,-0.05486406526614603,-0.05118643472373488,3057
weekly,1994-10-21,1994-10-28,0.06184849443793442,0.1302872272289812,3054
weekly,1994-10-28,1994-11-04,-0.1001432095334039,-0.10436970438162986,3075
weekly,1994-11-04,1994-11-11,-0.002378508648554574,-0.0018742194426720196,3066
weekly,1994-11-11,1994-11-18,0.007220176270325418,0.048450479196864356,3026
weekly,1994-11-18,1994-11-25,0.02574927997688252,0.015457896040172399,3090
weekly,1994-11-25,1994-12-02,0.0006866520345590388,0.02184728469299272,2797
weekly,1994-12-02,1994-12-09,0.10113268544668724,0.10383127059128658,3036
weekly,1994-12-09,1994-12-16,0.1210430668442983,0.18351250958055673,3036
weekly,1994-12-16,1994-12-23,0.035581012290928166,0.05906820154180713,3029
weekly,1994-12-23,1994-12-30,-0.014287756276650845,0.02189017546112049,2978
weekly,1994-12-30,1995-01-06,-0.05349413720902745,-0.033786497263249456,3056
weekly,1995-01-06,1995-01-13,-0.016188663551570826,0.004113510933660695,3018
weekly,1995-01-13,1995-01-20,-0.03201260361468529,-0.009574547485317931,3050
weekly,1995-01-20,1995-01-27,-0.0005158300842844635,0.02405903785877995,3084
weekly,1995-01-27,1995-02-03,0.05681072386284118,0.100252931237612,3062
weekly,1995-02-03,1995-02-10,-0.015603109921417179,0.03289370352313176,3083
weekly,1995-02-10,1995-02-17,-0.04319531934529298,-0.006325506731160609,3109
weekly,1995-02-17,1995-02-24,0.04690973520904496,0.02197694883399687,3147
weekly,1995-02-24,1995-03-03,0.03699947530958754,0.069339752113085,3156
weekly,1995-03-03,1995-03-10,0.0445043326321997,0.08754997590560559,3103
weekly,1995-03-10,1995-03-17,-0.015905419652037983,0.03275058265559394,3107
weekly,1995-03-17,1995-03-24,0.06655562927818676,0.09757572253311601,3115
weekly,1995-03-24,1995-03-31,-0.006735704979868427,0.03085748921460832,3130
weekly,1995-03-31,1995-04-07,0.009220017790241506,0.054472644807362455,3131
weekly,1995-04-07,1995-04-13,-0.03597696009483457,-0.01682396838825389,3119
weekly,1995-04-13,1995-04-21,-0.06199313164824689,-0.06113386539949112,3124
weekly,1995-04-21,1995-04-28,0.003484910044430393,0.0436691523343202,3131
weekly,1995-04-28,1995-05-05,0.023715396693870464,0.05103697385338098,3145
weekly,1995-05-05,1995-05-12,0.03445579830509851,0.08294393772145668,3139
weekly,1995-05-12,1995-05-19,-0.05656670136337786,-0.01572678029345448,3165
weekly,1995-05-19,1995-05-26,-0.0174026518828386,0.02658107157316092,3165
weekly,1995-05-26,1995-06-02,0.04709320598099029,0.0904670283484696,3152
weekly,1995-06-02,1995-06-09,-0.08817584044610315,-0.06525732833475825,3176
weekly,1995-06-09,1995-06-16,0.02525483388203401,0.08353042245900688,3174
weekly,1995-06-16,1995-06-23,0.01513737948189907,0.07476555301866657,3209
weekly,1995-06-23,1995-06-30,-0.09036224617616742,-0.07829518470817463,3218
weekly,1995-06-30,1995-07-07,0.09542664358703,0.13675709103145192,3259
weekly,1995-07-07,1995-07-14,-0.0935193619252694,-0.05591309207912206,3279
weekly,1995-07-14,1995-07-21,-0.0254607062140126,-0.012035358450741971,3300
weekly,1995-07-21,1995-07-28,-0.0051689739150306575,0.04976110009126554,3283
weekly,1995-07-28,1995-08-04,-0.0485009666131209,-0.029463911728946284,3314
weekly,1995-08-04,1995-08-11,-0.061556653464996544,-0.055712705330565666,3304
weekly,1995-08-11,1995-08-18,0.01975628240397856,0.08015659134175662,3292
weekly,1995-08-18,1995-08-25,-0.07219018408811227,-0.04593048007557518,3319
weekly,1995-08-25,1995-09-01,-0.0031535631867669633,0.023022630027088698,3302
weekly,1995-09-01,1995-09-08,0.03369331088420073,0.08235288651017178,3307
weekly,1995-09-08,1995-09-15,-0.04297793691217556,0.000316767093347119,3339
weekly,1995-09-15,1995-09-22,0.013292538142130673,0.017797314987117327,3375
weekly,1995-09-22,1995-09-29,0.04544927587640592,0.0595906386342805,3331
weekly,1995-09-29,1995-10-06,0.0566927496023231,0.07056931712869371,3335
weekly,1995-10-06,1995-10-13,0.0694233547775817,0.11457163046989453,3280
weekly,1995-10-13,1995-10-20,0.020753282096423797,0.03709392247595599,3268
weekly,1995-10-20,1995-10-27,0.05323794825821774,0.04806117647494205,3249
weekly,1995-10-27,1995-11-03,0.08277053050671276,0.14661043790371373,3243
